rel_pkl,source_chunk_idx,target_h_raw
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,76,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,77,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,78,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,79,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,80,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,81,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,82,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,83,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,84,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,85,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,86,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,87,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,88,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,89,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,90,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,91,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,92,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,93,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,94,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,95,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,96,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,97,0.46803263
BioMotionLab_NTroje/rub060/0016_sitting2.pkl,98,0.46803263
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,59,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,60,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,61,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,62,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,63,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,64,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,65,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,66,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,67,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,68,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,69,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,70,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,71,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,72,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,73,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,74,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,75,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,76,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,77,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,78,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,79,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,80,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,81,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,82,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,83,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,84,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,85,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,86,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,87,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,88,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,89,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,90,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,91,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,92,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,93,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,94,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,95,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,96,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,97,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,98,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,99,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,100,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,101,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,102,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,103,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,104,0.5561385
BioMotionLab_NTroje/rub063/0016_sitting2.pkl,105,0.5561385
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,80,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,81,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,82,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,83,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,84,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,85,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,86,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,87,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,88,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,89,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,90,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,91,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,92,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,93,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,94,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,95,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,96,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,97,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,98,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,99,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,100,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,101,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,102,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,103,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,104,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,105,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,106,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,107,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,108,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,109,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,110,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,111,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,112,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,113,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,114,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,115,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,116,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,117,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,118,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,119,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,120,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,121,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,122,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,123,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,124,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,125,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,126,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,127,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,128,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,129,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,130,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,131,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,132,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,133,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,134,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,135,0.5324465
BioMotionLab_NTroje/rub068/0016_sitting2.pkl,136,0.5324465
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,64,0.56495535
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,65,0.56495535
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,66,0.56495535
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,67,0.56495535
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,68,0.56495535
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,69,0.56495535
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,70,0.56495535
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,71,0.56495535
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,87,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,88,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,89,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,90,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,91,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,92,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,93,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,94,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,95,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,96,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,97,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,98,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,99,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,100,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,101,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,102,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,103,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,104,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,105,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,106,0.5374746
BioMotionLab_NTroje/rub069/0016_sitting2.pkl,107,0.5374746
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,89,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,90,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,91,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,92,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,93,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,94,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,95,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,96,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,97,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,98,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,99,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,100,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,101,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,102,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,103,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,104,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,105,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,106,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,107,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,108,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,109,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,110,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,111,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,112,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,113,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,114,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,115,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,116,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,117,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,118,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,119,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,120,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,121,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,122,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,123,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,124,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,125,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,126,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,127,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,128,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,129,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,130,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,131,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,132,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,133,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,134,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,135,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,136,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,137,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,138,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,139,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,140,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,141,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,142,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,143,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,144,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,145,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,146,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,147,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,148,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,149,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,150,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,151,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,152,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,153,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,154,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,155,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,156,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,157,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,158,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,159,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,160,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,161,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,162,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,163,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,164,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,165,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,166,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,167,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,168,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,169,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,170,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,171,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,172,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,173,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,174,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,175,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,176,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,177,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,178,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,179,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,180,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,181,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,182,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,183,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,184,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,185,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,186,0.5311285
BioMotionLab_NTroje/rub073/0015_sitting1.pkl,187,0.5311285
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,83,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,84,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,85,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,86,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,87,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,88,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,89,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,90,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,91,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,92,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,93,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,94,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,95,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,96,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,97,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,98,0.5272275
BioMotionLab_NTroje/rub073/0016_sitting2.pkl,99,0.5272275
BioMotionLab_NTroje/rub075/0016_sitting2.pkl,50,0.541974
BioMotionLab_NTroje/rub075/0016_sitting2.pkl,51,0.541974
BioMotionLab_NTroje/rub075/0016_sitting2.pkl,52,0.541974
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,76,0.5375332
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,77,0.5375332
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,78,0.5375332
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,79,0.5375332
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,80,0.5375332
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,81,0.5375332
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,82,0.5375332
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,83,0.5375332
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,84,0.5375332
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,85,0.5375332
BioMotionLab_NTroje/rub076/0015_sitting1.pkl,86,0.5375332
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,68,0.5428179
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,69,0.5428179
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,70,0.5428179
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,71,0.5428179
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,72,0.5428179
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,73,0.5428179
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,74,0.5428179
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,75,0.5428179
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,76,0.5428179
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,77,0.5428179
BioMotionLab_NTroje/rub076/0016_sitting2.pkl,78,0.5428179
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,65,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,66,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,67,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,68,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,69,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,70,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,71,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,72,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,73,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,77,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,78,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,79,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,80,0.5490651
BioMotionLab_NTroje/rub077/0015_sitting1.pkl,81,0.5490651
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,74,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,75,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,76,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,77,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,78,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,79,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,80,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,81,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,82,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,83,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,84,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,85,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,86,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,87,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,88,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,89,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,90,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,91,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,92,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,93,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,94,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,95,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,96,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,97,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,98,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,99,0.52688307
BioMotionLab_NTroje/rub077/0016_sitting2.pkl,100,0.52688307
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,94,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,95,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,96,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,97,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,98,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,99,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,100,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,101,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,102,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,103,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,104,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,105,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,106,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,107,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,108,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,109,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,110,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,111,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,112,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,113,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,114,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,115,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,116,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,117,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,118,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,119,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,120,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,121,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,122,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,123,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,124,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,125,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,126,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,127,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,128,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,129,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,130,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,131,0.58743936
BioMotionLab_NTroje/rub078/0015_sitting1.pkl,132,0.58743936
