skill,amass_sequence,babel_sid,label,reviewed_clip_filename,segment_start_s,segment_end_s,segment_start_ms,segment_end_ms,first_used_chunk_start_s,last_used_chunk_end_s,first_used_chunk_start_ms,last_used_chunk_end_ms,used_chunk_count,provenance
turn,CMU/142/142_19.pkl,1466,turning back,01466__seg03__035.255_037.130__turning_back.mp4,35.255000,37.130000,35255,37130,35.259429,37.094456,35259,37094,29,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/142/142_20.pkl,2741,turn around,02741__seg01__009.502_011.086__turn_around.mp4,9.502000,11.086000,9502,11086,9.539310,11.084598,9539,11085,22,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/143/143_13.pkl,2463,turn around,02463__seg00__003.773_004.606__turn_around.mp4,3.773000,4.606000,3773,4606,3.847531,4.597840,3848,4598,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/143/143_15.pkl,986,turn around,00986__seg00__004.720_005.880__turn_around.mp4,4.720000,5.880000,4720,5880,4.771429,5.856642,4771,5857,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/143/143_15.pkl,986,turn around,00986__seg01__010.701_011.800__turn_around.mp4,10.701000,11.800000,10701,11800,10.714787,11.800000,10715,11800,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/15/15_09.pkl,5999,turning back,05999__seg00__003.408_004.986__turning_back.mp4,3.408000,4.986000,3408,4986,3.419123,4.961418,3419,4961,22,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/15/15_09.pkl,5999,turning back,05999__seg01__011.127_012.314__turning_back.mp4,11.127000,12.314000,11127,12314,11.132997,12.300024,11133,12300,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/15/15_09.pkl,5999,turning back,05999__seg02__018.041_019.945__turning_back.mp4,18.041000,19.945000,18041,19945,18.054636,19.930505,18055,19931,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/15/15_09.pkl,5999,turning back,05999__seg03__025.348_027.098__turning_back.mp4,25.348000,27.098000,25348,27098,25.351545,27.060627,25352,27061,26,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/15/15_09.pkl,5999,turning back,05999__seg04__033.810_035.137__turning_back.mp4,33.810000,35.137000,33810,35137,33.815958,35.108074,33816,35108,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/15/15_09.pkl,5999,turning back,05999__seg05__040.560_042.291__turning_back.mp4,40.560000,42.291000,40560,42291,40.570811,42.279893,40571,42280,26,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/15/15_09.pkl,5999,turning back,05999__seg06__047.964_049.579__turning_back.mp4,47.964000,49.579000,47964,49579,47.992809,49.576801,47993,49577,23,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/15/15_09.pkl,5999,turning back,05999__seg07__055.377_056.711__turning_back.mp4,55.377000,56.711000,55377,56711,55.414807,56.706923,55415,56707,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/15/15_09.pkl,5999,turning back,05999__seg08__062.023_062.815__turning_back.mp4,62.023000,62.815000,62023,62815,62.044570,62.794630,62045,62795,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/22_23_justin/22_01.pkl,6957,spin around,06957__seg00__003.645_006.024__spin_around.mp4,3.645000,6.024000,3645,6024,3.685524,5.985548,3686,5986,40,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/35/35_27.pkl,5484,turn left,05484__seg02__006.690_007.419__turn_left.mp4,6.690000,7.419000,6690,7419,6.710127,7.418471,6710,7418,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/35/35_27.pkl,5484,turn left,05484__seg04__014.707_015.752__turn_left.mp4,14.707000,15.752000,14707,15752,14.712266,15.712355,14712,15712,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/35/35_27.pkl,5484,turn left,05484__seg05__017.129_017.847__turn_left.mp4,17.129000,17.847000,17129,17847,17.129578,17.837923,17130,17838,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/35/35_27.pkl,5484,turn left,05484__seg11__050.456_051.206__turn_left.mp4,50.456000,51.206000,50456,51206,50.471823,51.180168,50472,51180,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/35/35_27.pkl,5484,turn left,05484__seg12__055.176_056.426__turn_left.mp4,55.176000,56.426000,55176,56426,55.181416,56.389894,55181,56390,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/35/35_27.pkl,5484,turning right,05484__seg08__030.160_031.129__turning_right.mp4,30.160000,31.129000,30160,31129,30.174732,31.091465,30175,31091,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/35/35_27.pkl,5484,turning right,05484__seg13__058.593_059.926__turning_right.mp4,58.593000,59.926000,58593,59926,58.598996,59.890829,58599,59891,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/35/35_27.pkl,5484,turning right,05484__seg14__065.343_066.760__turning_right.mp4,65.343000,66.760000,65343,66760,65.350800,66.725990,65351,66726,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_02.pkl,6156,turning back,06156__seg00__003.094_004.639__turning_back.mp4,3.094000,4.639000,3094,4639,3.129177,4.630290,3129,4630,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_02.pkl,6156,turning back,06156__seg01__010.412_012.071__turning_back.mp4,10.412000,12.071000,10412,12071,10.430589,12.056870,10431,12057,24,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_02.pkl,6156,turning back,06156__seg02__015.253_017.397__turning_back.mp4,15.253000,17.397000,15253,17397,15.270382,17.355609,15270,17356,35,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_02.pkl,6156,turning back,06156__seg03__020.434_021.897__turning_back.mp4,20.434000,21.897000,20434,21897,20.443954,21.861623,20444,21862,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_02.pkl,6156,turning back,06156__seg04__027.254_028.826__turning_back.mp4,27.254000,28.826000,27254,28826,27.286420,28.787534,27286,28788,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_02.pkl,6156,turning back,06156__seg05__034.183_035.633__turning_back.mp4,34.183000,35.633000,34183,35633,34.212331,35.630000,34212,35630,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_03.pkl,579,pivot 90 degrees to the left,00579__seg02__010.106_011.129__pivot_90_degrees_to_the_left.mp4,10.106000,11.129000,10106,11129,10.130371,11.088859,10130,11089,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_03.pkl,579,pivot 90 degrees to the left,00579__seg03__011.502_012.445__pivot_90_degrees_to_the_left.mp4,11.502000,12.445000,11502,12445,11.506101,12.422900,11506,12423,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_03.pkl,579,pivot 90 degrees to the left,00579__seg06__025.794_026.516__pivot_90_degrees_to_the_left.mp4,25.794000,26.516000,25794,26516,25.805349,26.513705,25805,26514,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_03.pkl,579,pivot 90 degrees to the left,00579__seg07__026.807_027.718__pivot_90_degrees_to_the_left.mp4,26.807000,27.718000,26807,27718,26.847569,27.680990,26848,27681,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_03.pkl,579,pivot 90 degrees to the right,00579__seg00__003.587_004.485__pivot_90_degrees_to_the_right.mp4,3.587000,4.485000,3587,4485,3.626923,4.460345,3627,4460,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_03.pkl,579,pivot 90 degrees to the right,00579__seg01__004.878_005.920__pivot_90_degrees_to_the_right.mp4,4.878000,5.920000,4878,5920,4.919275,5.919452,4919,5919,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_03.pkl,579,pivot 90 degrees to the right,00579__seg04__018.837_019.782__pivot_90_degrees_to_the_right.mp4,18.837000,19.782000,18837,19782,18.843324,19.760124,18843,19760,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_03.pkl,579,pivot 90 degrees to the right,00579__seg05__020.232_021.151__pivot_90_degrees_to_the_right.mp4,20.232000,21.151000,20232,21151,20.260743,21.135853,20261,21136,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_07.pkl,2703,turn around,02703__seg00__007.333_009.148__turn_around.mp4,7.333000,9.148000,7333,9148,7.336513,9.128668,7337,9129,28,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_07.pkl,2703,turn around,02703__seg01__016.919_019.315__turn_around.mp4,16.919000,19.315000,16919,19315,16.924002,19.299743,16924,19300,42,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_07.pkl,2703,turn around,02703__seg02__023.773_026.002__turn_around.mp4,23.773000,26.002000,23773,26002,23.801983,25.969300,23802,25969,37,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_07.pkl,2703,turn around,02703__seg03__030.627_031.434__turn_around.mp4,30.627000,31.434000,30627,31434,30.638279,31.430000,30638,31430,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_09.pkl,6374,turn around,06374__seg00__007.690_009.544__turn_around.mp4,7.690000,9.544000,7690,9544,7.721704,9.515322,7722,9515,28,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_09.pkl,6374,turn around,06374__seg01__017.752_019.669__turn_around.mp4,17.752000,19.669000,17752,19669,17.780788,19.657884,17781,19658,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_09.pkl,6374,turn around,06374__seg02__024.002_026.856__turn_around.mp4,24.002000,26.856000,24002,26856,24.041629,26.836982,24042,26837,52,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_09.pkl,6374,turn around,06374__seg03__031.190_032.434__turn_around.mp4,31.190000,32.434000,31190,32434,31.220727,32.430000,31221,32430,14,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_13.pkl,3607,turning left,03607__seg01__003.982_004.752__turning_left.mp4,3.982000,4.752000,3982,4752,4.002881,4.711244,4003,4711,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_13.pkl,3607,turning left,03607__seg02__006.044_007.086__turning_left.mp4,6.044000,7.086000,6044,7086,6.046018,7.046259,6046,7046,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_13.pkl,3607,turning left,03607__seg03__009.002_010.023__turning_left.mp4,9.002000,10.023000,9002,10023,9.006483,10.006723,9006,10007,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_13.pkl,3607,turning left,03607__seg04__012.252_013.169__turning_left.mp4,12.252000,13.169000,12252,13169,12.258824,13.133974,12259,13134,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_13.pkl,3607,turning left,03607__seg05__016.544_017.482__turning_left.mp4,16.544000,17.482000,16544,17482,16.553581,17.470428,16554,17470,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_13.pkl,3607,turning left,03607__seg06__019.790_020.611__turning_left.mp4,19.790000,20.611000,19790,20611,19.805922,20.597679,19806,20598,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_13.pkl,3607,turning left,03607__seg07__023.290_024.683__turning_left.mp4,23.290000,24.683000,23290,24683,23.308443,24.600560,23308,24601,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_13.pkl,3607,turning left,03607__seg08__025.861_026.790__turning_left.mp4,25.861000,26.790000,25861,26790,25.893637,26.768788,25894,26769,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_13.pkl,3607,turning left,03607__seg09__029.468_030.290__turning_left.mp4,29.468000,30.290000,29468,30290,29.479552,30.271309,29480,30271,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_13.pkl,3607,turning left,03607__seg10__032.254_033.111__turning_left.mp4,32.254000,33.111000,32254,33111,32.273229,33.106683,32273,33107,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg00__002.169_003.502__turning_90_degrees_right.mp4,2.169000,3.502000,2169,3502,2.169482,3.461961,2169,3462,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg01__004.877_005.794__turning_90_degrees_right.mp4,4.877000,5.794000,4877,5794,4.881334,5.756605,4881,5757,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg02__009.606_010.669__turning_90_degrees_right.mp4,9.606000,10.669000,9606,10669,9.637506,10.637939,9638,10638,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg03__013.294_014.315__turning_90_degrees_right.mp4,13.294000,14.315000,13294,14315,13.308937,14.309370,13309,14309,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg04__018.294_019.294__turning_90_degrees_right.mp4,18.294000,19.294000,18294,19294,18.315433,19.274145,18315,19274,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg05__021.169_022.315__turning_90_degrees_right.mp4,21.169000,22.315000,21169,22315,21.194169,22.278043,21194,22278,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg06__024.390_025.669__turning_90_degrees_right.mp4,24.390000,25.669000,24390,25669,24.406671,25.657428,24407,25657,15,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg07__026.981_028.169__turning_90_degrees_right.mp4,26.981000,28.169000,26981,28169,26.993360,28.160677,26993,28161,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg08__029.377_030.273__turning_90_degrees_right.mp4,29.377000,30.273000,29377,30273,29.413167,30.246717,29413,30247,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg09__032.898_033.877__turning_90_degrees_right.mp4,32.898000,33.877000,32898,33877,32.917715,33.876427,32918,33876,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_16.pkl,5069,turning 90 degrees right,05069__seg10__035.502_036.634__turning_90_degrees_right.mp4,35.502000,36.634000,35502,36634,35.504404,36.630000,35504,36630,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_22.pkl,5815,turning left,05815__seg03__014.086_015.065__turning_left.mp4,14.086000,15.065000,14086,15065,14.088660,15.047104,14089,15047,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_22.pkl,5815,turning left,05815__seg04__016.252_017.232__turning_left.mp4,16.252000,17.232000,16252,17232,16.256147,17.214590,16256,17215,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_22.pkl,5815,turning left,05815__seg06__023.718_024.754__turning_left.mp4,23.718000,24.754000,23718,24754,23.758983,24.675745,23759,24676,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_22.pkl,5815,turning left,05815__seg07__026.326_027.968__turning_left.mp4,26.326000,27.968000,26326,27968,26.343294,27.926974,26343,27927,23,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_22.pkl,5815,turning left,05815__seg08__031.647_032.933__turning_left.mp4,31.647000,32.933000,31647,32933,31.678645,32.928865,31679,32929,15,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_22.pkl,5815,turning right,05815__seg02__010.086_010.877__turning_right.mp4,10.086000,10.877000,10086,10877,10.087147,10.837179,10087,10837,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_22.pkl,5815,turning right,05815__seg05__019.065_019.961__turning_right.mp4,19.065000,19.961000,19065,19961,19.090552,19.840583,19091,19841,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_33.pkl,5906,turning back,05906__seg00__004.794_006.711__turning_back.mp4,4.794000,6.711000,4794,6711,4.835162,6.710619,4835,6711,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_33.pkl,5906,turning back,05906__seg01__011.690_013.627__turning_back.mp4,11.690000,13.627000,11690,13627,11.712762,13.588219,11713,13588,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_33.pkl,5906,turning back,05906__seg02__016.857_018.211__turning_back.mp4,16.857000,18.211000,16857,18211,16.881383,18.173286,16881,18173,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_33.pkl,5906,turning back,05906__seg03__022.172_025.130__turning_back.mp4,22.172000,25.130000,22172,25130,22.175051,25.092569,22175,25093,55,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_34.pkl,4539,turning left,04539__seg09__024.754_026.076__turning_left.mp4,24.754000,26.076000,24754,26076,24.769823,26.061991,24770,26062,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_35.pkl,4310,turn left,04310__seg01__004.502_005.321__turn_left.mp4,4.502000,5.321000,4502,5321,4.504225,5.296009,4504,5296,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_35.pkl,4310,turn left,04310__seg02__005.866_006.821__turn_left.mp4,5.866000,6.821000,5866,6821,5.880516,6.797418,5881,6797,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_35.pkl,4310,turn left,04310__seg04__011.321_013.116__turn_left.mp4,11.321000,13.116000,11321,13116,11.343975,13.094992,11344,13095,27,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_35.pkl,4310,turn left,04310__seg11__029.184_030.252__turn_left.mp4,29.184000,30.252000,29184,30252,29.194053,30.236072,29194,30236,10,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_35.pkl,4310,turn left,04310__seg12__031.525_032.457__turn_left.mp4,31.525000,32.457000,31525,32457,31.529577,32.446479,31530,32446,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_35.pkl,4310,turn right,04310__seg03__008.480_009.275__turn_right.mp4,8.480000,9.275000,8480,9275,8.507981,9.258059,8508,9258,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_35.pkl,4310,turn right,04310__seg05__016.048_016.730__turn_right.mp4,16.048000,16.730000,16048,16730,16.056729,16.723396,16057,16723,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_35.pkl,4310,turn right,04310__seg07__019.957_020.843__turn_right.mp4,19.957000,20.843000,19957,20843,19.977074,20.810563,19977,20811,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_35.pkl,4310,turn right,04310__seg08__022.684_023.389__turn_right.mp4,22.684000,23.389000,22684,23389,22.687950,23.354617,22688,23355,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/36/36_35.pkl,4310,turn right,04310__seg09__024.184_025.207__turn_right.mp4,24.184000,25.207000,24184,25207,24.189358,25.189671,24189,25190,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/38/38_04.pkl,5649,turn around,05649__seg01__006.632_007.377__turn_around.mp4,6.632000,7.377000,6632,7377,6.667914,7.376255,6668,7376,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/38/38_04.pkl,5649,turn around,05649__seg03__014.320_015.195__turn_around.mp4,14.320000,15.195000,14320,15195,14.336016,15.169380,14336,15169,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/41/41_05.pkl,3476,turn right,03476__seg04__033.975_035.253__turn_right.mp4,33.975000,35.253000,33975,35253,33.994479,35.245100,33994,35245,15,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/41/41_08.pkl,5367,turning back,05367__seg00__012.007_013.087__turning_back.mp4,12.007000,13.087000,12007,13087,12.045647,13.045758,12046,13046,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/41/41_08.pkl,5367,turning back,05367__seg01__016.042_017.319__turning_back.mp4,16.042000,17.319000,16042,17319,16.046970,17.297163,16047,17297,15,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/41/41_08.pkl,5367,turning back,05367__seg02__031.319_032.652__turning_back.mp4,31.319000,32.652000,31319,32652,31.343691,32.635565,31344,32636,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/41/41_08.pkl,5367,turning back,05367__seg03__035.571_036.791__turning_back.mp4,35.571000,36.791000,35571,36791,35.595096,36.761928,35595,36762,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/41/41_08.pkl,5367,turning back,05367__seg04__050.029_051.859__turning_back.mp4,50.029000,51.859000,50029,51859,50.058209,51.850248,50058,51850,28,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/41/41_08.pkl,5367,turning back,05367__seg05__058.012_059.359__turning_back.mp4,58.012000,59.359000,58012,59359,58.019174,59.352727,58019,59353,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/77/77_30.pkl,5272,turning,05272__seg00__010.445_012.167__turning.mp4,10.445000,12.167000,10445,12167,10.515492,12.100178,10515,12100,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_10.pkl,4477,turn around,04477__seg00__012.752_016.106__turn_around.mp4,12.752000,16.106000,12752,16106,12.776408,15.447217,12776,15447,49,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_10.pkl,4477,turn around,04477__seg01__024.315_026.387__turn_around.mp4,24.315000,26.387000,24315,26387,24.341980,26.219482,24342,26219,30,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_14.pkl,2097,turning left,02097__seg00__009.661_010.661__turning_left.mp4,9.661000,10.661000,9661,10661,9.691868,10.650962,9692,10651,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_14.pkl,2097,turning left,02097__seg01__019.694_021.194__turning_left.mp4,19.694000,21.194000,19694,21194,19.717939,21.178336,19718,21178,20,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_17.pkl,4771,turn around,04771__seg00__005.502_006.502__turn_around.mp4,5.502000,6.502000,5502,6502,5.520697,6.312834,5521,6313,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_17.pkl,4771,turn around,04771__seg01__011.231_012.106__turn_around.mp4,11.231000,12.106000,11231,12106,11.250511,12.084472,11251,12084,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_22.pkl,5209,turning around,05209__seg00__008.023_008.940__turning_around.mp4,8.023000,8.940000,8023,8940,8.055169,8.930519,8055,8931,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_22.pkl,5209,turning around,05209__seg01__015.065_016.190__turning_around.mp4,15.065000,16.190000,15065,16190,15.066922,16.150955,15067,16151,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_30.pkl,89,turning around,00089__seg00__013.607_014.627__turning_around.mp4,13.607000,14.627000,13607,14627,13.607343,14.607932,13607,14608,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_30.pkl,89,turning around,00089__seg01__023.294_024.648__turning_around.mp4,23.294000,24.648000,23294,24648,23.332837,24.625608,23333,24626,16,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_32.pkl,4929,turning body,04929__seg00__013.281_014.895__turning_body.mp4,13.281000,14.895000,13281,14895,13.304812,14.889052,13305,14889,23,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/91/91_32.pkl,4929,turning body,04929__seg01__028.463_029.758__turning_body.mp4,28.463000,29.758000,28463,29758,28.486479,29.737056,28486,29737,15,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,CMU/93/93_06.pkl,6211,turning around,06211__seg00__005.478_006.700__turning_around.mp4,5.478000,6.700000,5478,6700,5.530556,6.700000,5531,6700,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,EKUT/300/PushStandOpen_02.pkl,5887,turn around,05887__seg00__001.657_002.657__turn_around.mp4,1.657000,2.657000,1657,2657,1.702267,2.619267,1702,2619,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/aita/walk-05-backward-aita.pkl,257,turn around,00257__seg00__002.877_003.911__turn_around.mp4,2.877000,3.911000,2877,3911,2.879090,3.879564,2879,3880,9,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/aita/walk-05-backward-aita.pkl,257,turn around,00257__seg01__019.416_020.875__turn_around.mp4,19.416000,20.875000,19416,20875,19.444286,20.862020,19444,20862,19,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/aita/walk-05-backward-aita.pkl,257,turn around,00257__seg02__023.283_024.398__turn_around.mp4,23.283000,24.398000,23283,24398,23.283073,24.366999,23283,24367,11,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/accident-04-damage right leg-hamada.pkl,6255,turning back,06255__seg01__013.639_015.321__turning_back.mp4,13.639000,15.321000,13639,15321,13.644381,15.312470,13644,15312,25,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/accident-04-damage right leg-hamada.pkl,6255,turning back,06255__seg02__020.275_021.480__turning_back.mp4,20.275000,21.480000,20275,21480,20.278805,21.446183,20279,21446,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/accident-04-damage right leg-hamada.pkl,6255,turning back,06255__seg03__023.002_023.889__turning_back.mp4,23.002000,23.889000,23002,23889,23.032717,23.866287,23033,23866,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/accident-04-damage right leg-hamada.pkl,6255,turning left,06255__seg00__004.252_005.389__turning_left.mp4,4.252000,5.389000,4252,5389,4.256046,5.381697,4256,5382,12,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
turn,Eyes_Japan_Dataset/hamada/accident-05-damage right arm-hamada.pkl,2024,turn right,02024__seg00__003.856_004.606__turn_right.mp4,3.856000,4.606000,3856,4606,3.877665,4.586027,3878,4586,2,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
