skill,amass_sequence,babel_sid,label,reviewed_clip_filename,segment_start_s,segment_end_s,segment_start_ms,segment_end_ms,first_used_chunk_start_s,last_used_chunk_end_s,first_used_chunk_start_ms,last_used_chunk_end_ms,used_chunk_count,provenance
step_back,MPI_HDM05/mm/HDM_mm_01-02_03_120.pkl,7670,step back,07670__step_back__seg00__015.680_017.660__step_back.mp4,15.680000,17.660000,15680,17660,15.779846,17.657136,15780,17657,24,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_03-02_01_120.pkl,3417,step back,03417__step_back__seg01__006.565_008.065__step_back.mp4,6.565000,8.065000,6565,8065,7.043151,7.793169,7043,7793,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_03-02_01_120.pkl,3417,step back,03417__step_back__seg02__009.856_011.586__step_back.mp4,9.856000,11.586000,9856,11586,10.377187,11.168880,10377,11169,4,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_03-02_01_120.pkl,3417,step back,03417__step_back__seg03__013.711_015.294__step_back.mp4,13.711000,15.294000,13711,15294,13.752899,15.253074,13753,15253,21,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_03-02_01_120.pkl,3417,step back,03417__step_back__seg04__017.148_019.127__step_back.mp4,17.148000,19.127000,17148,19127,17.170285,19.087216,17170,19087,22,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_03-02_01_120.pkl,3417,step back,03417__step_back__seg05__020.836_022.440__step_back.mp4,20.836000,22.440000,20836,22440,21.212804,22.129523,21213,22130,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_03-02_01_120.pkl,3417,step back,03417__step_back__seg06__024.190_025.961__step_back.mp4,24.190000,25.961000,24190,25961,24.713542,25.463560,24714,25464,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_03-02_01_120.pkl,3417,step back,03417__step_back__seg08__031.321_032.639__step_back.mp4,31.321000,32.639000,31321,32639,31.464965,32.340009,31465,32340,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_03-02_01_120.pkl,3417,step back,03417__step_back__seg10__037.821_039.412__step_back.mp4,37.821000,39.412000,37821,39412,37.882984,39.049756,37883,39050,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_03-02_01_120.pkl,3417,step back,03417__step_back__seg11__041.434_042.775__step_back.mp4,41.434000,42.775000,41434,42775,41.675450,42.758871,41675,42759,6,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/mm/HDM_mm_03-03_02_120.pkl,4425,step back,04425__step_back__seg02__033.106_034.294__step_back.mp4,33.106000,34.294000,33106,34294,33.119439,34.286651,33119,34287,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/tr/HDM_tr_01-01_01_120.pkl,3285,walk backwards,03285__step_back__seg00__015.905_019.755__walk_backwards.mp4,15.905000,19.755000,15905,19755,15.926784,19.720437,15927,19720,63,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/tr/HDM_tr_01-02_03_120.pkl,6519,walk backwards,06519__step_back__seg00__002.627_004.502__walk_backwards.mp4,2.627000,4.502000,2627,4502,2.627180,4.461482,2627,4461,29,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/tr/HDM_tr_01-02_03_120.pkl,6519,walk backwards,06519__step_back__seg01__021.065_023.252__walk_backwards.mp4,21.065000,23.252000,21065,23252,21.309348,22.601534,21309,22602,13,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/tr/HDM_tr_01-04_01_120.pkl,6294,steps backwards,06294__step_back__seg00__052.704_053.924__steps_backwards.mp4,52.704000,53.924000,52704,53924,52.726213,53.643163,52726,53643,7,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,MPI_HDM05/tr/HDM_tr_02-01_01_120.pkl,818,step backward,00818__step_back__seg00__002.315_003.315__step_backward.mp4,2.315000,3.315000,2315,3315,2.336426,3.295146,2336,3295,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,SFU/0018/0018_Moonwalk001.pkl,7163,walking backward,07163__step_back__seg01__004.815_010.398__walk_backward.mp4,4.815000,10.398000,4815,10398,5.223005,10.026291,5223,10026,17,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Transitions_mocap/mazen_c3d/JOOF_walk.pkl,2201,walk backward,02201__step_back__seg00__004.035_006.388__walk_backward.mp4,4.035000,6.388000,4035,6388,4.148571,5.862857,4149,5863,8,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Transitions_mocap/mazen_c3d/crouchwalk_walk.pkl,5961,walk backwards,05961__step_back__seg00__000.494_002.366__walk_backwards.mp4,0.494000,2.366000,494,2366,0.837463,2.215973,837,2216,3,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Transitions_mocap/mazen_c3d/dance_longjump.pkl,2014,walking backwards,02014__step_back__seg00__004.711_006.315__walk_backwards.mp4,4.711000,6.315000,4711,6315,4.726365,5.393032,4726,5393,1,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Transitions_mocap/mazen_c3d/jumpingjacks_kick.pkl,749,walk back,00749__step_back__seg00__004.065_006.502__walk_back.mp4,4.065000,6.502000,4065,6502,4.686111,6.482465,4686,6482,24,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Transitions_mocap/mazen_c3d/twistdance_walk.pkl,6505,walking backward,06505__step_back__seg00__003.981_006.481__walk_backward.mp4,3.981000,6.481000,3981,6481,4.369926,6.381185,4370,6381,18,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
step_back,Transitions_mocap/mazen_c3d/walkbackwards_turntwist180.pkl,695,walk backward,00695__step_back__seg00__000.296_001.638__walk_backward.mp4,0.296000,1.638000,296,1638,0.336054,1.590816,336,1591,5,derived_join_of_final_training_membership_and_human_reviewed_babel_segment
